glottocode,word,sum_count,same_meaning,glottolog_langname
lati1261,quota,286,TRUE,Latin
lati1261,vortex,286,FALSE,Latin
sout1528,rate,286,FALSE,Serbian-Croatian-Bosnian
stan1288,dope,286,FALSE,Spanish
stan1288,educate,286,TRUE,Spanish
stan1288,evacuate,286,FALSE,Spanish
stan1288,republican,286,FALSE,Spanish
stan1290,streaming,286,TRUE,French
stan1290,temples,286,FALSE,French
swed1254,term,286,TRUE,Swedish
indo1316,modern,285,TRUE,Standard Indonesian
iris1253,roll,285,TRUE,Irish
ital1282,flute,285,TRUE,Italian
ital1282,lava,285,TRUE,Italian
lati1261,articulate,285,FALSE,Latin
olde1238,tan,285,FALSE,Old English (ca. 450-1100)
port1283,grey,285,FALSE,Portuguese
port1283,parcel,285,FALSE,Portuguese
port1283,pus,285,TRUE,Portuguese
port1283,tremor,285,TRUE,Portuguese
roma1327,hotel,285,TRUE,Romanian
stan1288,ups,285,FALSE,Spanish
stan1290,manufactures,285,FALSE,French
stan1290,messages,285,FALSE,French
stan1290,vaginal,285,TRUE,French
wels1247,myth,285,FALSE,Welsh
chuu1238,man,284,FALSE,Chuukese
dutc1256,accent,284,TRUE,Dutch
dutc1256,stern,284,FALSE,Dutch
lati1261,passer,284,FALSE,Latin
poli1260,patent,284,TRUE,Polish
port1283,imperial,284,TRUE,Portuguese
port1283,villa,284,TRUE,Portuguese
roma1327,model,284,TRUE,Romanian
roma1327,sex,284,TRUE,Romanian
scot1243,tint,284,FALSE,Scots
stan1288,intermediate,284,FALSE,Spanish
stan1290,skipper,284,TRUE,French
stan1290,uvula,284,TRUE,French
swed1254,halt,284,TRUE,Swedish
swed1254,serve,284,TRUE,Swedish
tong1325,sea,284,FALSE,Tonga (Tonga Islands)
dutc1256,piano,283,TRUE,Dutch
indo1316,lever,283,FALSE,Standard Indonesian
ital1282,primitive,283,FALSE,Italian
ital1282,satellite,283,TRUE,Italian
lati1261,beet,283,FALSE,Latin
lati1261,dictate,283,FALSE,Latin
lith1251,name,283,FALSE,Lithuanian
lith1251,net,283,FALSE,Lithuanian
poli1260,dip,283,TRUE,Polish
poli1260,uniform,283,TRUE,Polish
scot1243,saut,283,FALSE,Scots
stan1288,chopped,283,FALSE,Spanish
stan1290,crosses,283,FALSE,French
swed1254,mild,283,TRUE,Swedish
cebu1242,una,282,FALSE,Cebuano
dutc1256,exact,282,TRUE,Dutch
dutc1256,gal,282,FALSE,Dutch
indo1316,drama,282,TRUE,Standard Indonesian
ital1282,runner,282,TRUE,Italian
lati1261,competitor,282,TRUE,Latin
lati1261,seduce,282,FALSE,Latin
manx1243,ass,282,FALSE,Manx
port1283,fog,282,TRUE,Portuguese
port1283,habitual,282,TRUE,Portuguese
roma1327,accident,282,TRUE,Romanian
roma1327,rapid,282,TRUE,Romanian
sout1528,test,282,TRUE,Serbian-Croatian-Bosnian
stan1290,professions,282,FALSE,French
afri1274,tale,281,FALSE,Afrikaans
dutc1256,beauty,281,TRUE,Dutch
esto1258,film,281,TRUE,Estonian
finn1318,net,281,FALSE,Finnish
hung1274,hotel,281,TRUE,Hungarian
indo1316,dam,281,TRUE,Standard Indonesian
ital1282,boss,281,TRUE,Italian
ital1282,formula,281,TRUE,Italian
lati1261,cedar,281,FALSE,Latin
lati1261,sculpture,281,FALSE,Latin
port1283,contender,281,FALSE,Portuguese
port1283,cordial,281,TRUE,Portuguese
port1283,discipline,281,FALSE,Portuguese
port1283,inferno,281,TRUE,Portuguese
port1283,puzzle,281,TRUE,Portuguese
stan1288,rote,281,FALSE,Spanish
stan1288,textual,281,TRUE,Spanish
stan1290,abuses,281,FALSE,French
stan1290,mobilisation,281,TRUE,French
swed1254,finger,281,TRUE,Swedish
swed1254,passage,281,TRUE,Swedish
dutc1256,display,280,TRUE,Dutch
ital1282,gorge,280,FALSE,Italian
lati1261,latent,280,FALSE,Latin
loui1240,men,280,FALSE,Louisiana Creole French
olde1238,stand,280,FALSE,Old English (ca. 450-1100)
poli1260,map,280,TRUE,Polish
port1283,latitude,280,TRUE,Portuguese
port1283,refine,280,TRUE,Portuguese
scot1243,islands,280,FALSE,Scots
scot1245,pit,280,FALSE,Scottish Gaelic
stan1288,bacteria,280,TRUE,Spanish
stan1290,patients,280,FALSE,French
stan1290,zones,280,FALSE,French
swed1254,string,280,TRUE,Swedish
afri1274,tin,279,TRUE,Afrikaans
finn1318,nut,279,FALSE,Finnish
finn1318,sure,279,FALSE,Finnish
hung1274,hint,279,FALSE,Hungarian
ital1282,antenna,279,TRUE,Italian
lati1261,aperture,279,FALSE,Latin
lati1261,flare,279,FALSE,Latin
lati1261,thyme,279,TRUE,Latin
oldn1244,full,279,FALSE,Old Norse
port1283,municipal,279,TRUE,Portuguese
port1283,overflow,279,TRUE,Portuguese
roma1327,moral,279,TRUE,Romanian
sout1528,nose,279,FALSE,Serbian-Croatian-Bosnian
stan1288,desolate,279,FALSE,Spanish
stan1288,elaborate,279,TRUE,Spanish
stan1288,renal,279,TRUE,Spanish
stan1290,stratification,279,TRUE,French
stan1290,values,279,FALSE,French
swed1254,hut,279,FALSE,Swedish
swed1254,silver,279,TRUE,Swedish
swed1254,sure,279,FALSE,Swedish
taga1270,natural,279,TRUE,Tagalog
afri1274,rot,278,FALSE,Afrikaans
dutc1256,attend,278,FALSE,Dutch
dutc1256,rap,278,TRUE,Dutch
ital1282,culture,278,TRUE,Italian
ital1282,mature,278,TRUE,Italian
mand1415,gym,278,TRUE,Mandarin Chinese
nucl1643,vitamin,278,FALSE,Japanese
port1283,confine,278,TRUE,Portuguese
port1283,ranger,278,TRUE,Portuguese
stan1290,connotation,278,TRUE,French
stan1295,bland,278,TRUE,German
wels1247,tenant,278,TRUE,Welsh
dani1285,arm,277,TRUE,Danish
dutc1256,angst,277,TRUE,Dutch
dutc1256,fork,277,TRUE,Dutch
dutc1256,thanks,277,TRUE,Dutch
hung1274,lent,277,TRUE,Hungarian
icel1247,turn,277,FALSE,Icelandic
iris1253,blast,277,FALSE,Irish
ital1282,romance,277,FALSE,Italian
lati1261,placenta,277,TRUE,Latin
lati1261,vitro,277,FALSE,Latin
nucl1301,port,277,TRUE,Turkish
nucl1301,sat,277,FALSE,Turkish
nucl1347,are,277,FALSE,Wolof
stan1288,commodities,277,FALSE,Spanish
stan1288,fiasco,277,TRUE,Spanish
stan1288,rounds,277,FALSE,Spanish
stan1290,pies,277,FALSE,French
stan1290,visions,277,FALSE,French
stan1295,okay,277,FALSE,German
swed1254,attack,277,TRUE,Swedish
swed1254,proper,277,TRUE,Swedish
taga1270,limit,277,FALSE,Tagalog
czec1258,grant,276,TRUE,Czech
dani1285,grad,276,FALSE,Danish
dutc1256,insect,276,TRUE,Dutch
dutc1256,loom,276,FALSE,Dutch
dutc1256,tape,276,TRUE,Dutch
dutc1256,tennis,276,TRUE,Dutch
ital1282,dense,276,FALSE,Italian
ital1282,impulse,276,FALSE,Italian
ital1282,inferno,276,TRUE,Italian
lati1261,administrator,276,TRUE,Latin
lati1261,phalanx,276,TRUE,Latin
port1283,accuse,276,FALSE,Portuguese
port1283,integral,276,TRUE,Portuguese
roma1327,standard,276,TRUE,Romanian
stan1288,concentrate,276,TRUE,Spanish
stan1288,intangible,276,TRUE,Spanish
stan1290,supports,276,FALSE,French
wels1247,torrent,276,FALSE,Welsh
czec1258,protest,275,TRUE,Czech
dutc1256,deer,275,FALSE,Dutch
dutc1256,won,275,FALSE,Dutch
iris1253,hail,275,FALSE,Irish
ital1282,app,275,TRUE,Italian
lati1261,textile,275,TRUE,Latin
nucl1301,tip,275,FALSE,Turkish
poli1260,mend,275,FALSE,Polish
port1283,gala,275,TRUE,Portuguese
port1283,tropical,275,TRUE,Portuguese
roma1327,credit,275,TRUE,Romanian
scot1245,gin,275,FALSE,Scottish Gaelic
sout1528,par,275,FALSE,Serbian-Croatian-Bosnian
stan1288,melodrama,275,TRUE,Spanish
stan1288,omelet,275,FALSE,Spanish
stan1290,accords,275,FALSE,French
stan1290,improvise,275,TRUE,French
stan1290,taxis,275,FALSE,French
stan1295,banal,275,TRUE,German
swed1254,dust,275,FALSE,Swedish
taga1270,simple,275,TRUE,Tagalog
ital1282,triple,274,TRUE,Italian
lati1261,stamina,274,FALSE,Latin
poli1260,mail,274,FALSE,Polish
port1283,consume,274,FALSE,Portuguese
stan1288,divides,274,FALSE,Spanish
stan1288,iceberg,274,TRUE,Spanish
stan1288,mosque,274,FALSE,Spanish
stan1290,cultures,274,FALSE,French
stan1295,impulsive,274,FALSE,German
tokp1240,was,274,FALSE,Tok Pisin
czec1258,stud,273,FALSE,Czech
dutc1256,burger,273,FALSE,Dutch
dutc1256,nap,273,FALSE,Dutch
dutc1256,pink,273,TRUE,Dutch
dutc1256,rubber,273,TRUE,Dutch
ital1282,celebrate,273,FALSE,Italian
ital1282,diminutive,273,TRUE,Italian
ital1282,mane,273,FALSE,Italian
lati1261,torrent,273,FALSE,Latin
roma1327,document,273,TRUE,Romanian
roma1327,sort,273,TRUE,Romanian
stan1288,domino,273,FALSE,Spanish
stan1288,subway,273,TRUE,Spanish
stan1290,congratulations,273,FALSE,French
stan1290,converge,273,TRUE,French
stan1295,persuasive,273,FALSE,German
swed1254,bland,273,FALSE,Swedish
afri1274,student,272,TRUE,Afrikaans
dani1285,station,272,TRUE,Danish
dutc1256,laden,272,FALSE,Dutch
dutc1256,marine,272,FALSE,Dutch
dutc1256,stemming,272,FALSE,Dutch
hung1274,program,272,TRUE,Hungarian
lati1261,beta,272,TRUE,Latin
lati1261,suite,272,FALSE,Latin
nucl1643,emu,272,FALSE,Japanese
poli1260,pad,272,FALSE,Polish
port1283,ale,272,TRUE,Portuguese
port1283,mania,272,TRUE,Portuguese
roma1327,accept,272,TRUE,Romanian
stan1288,chandelier,272,TRUE,Spanish
stan1288,nobles,272,FALSE,Spanish
stan1290,primate,272,TRUE,French
stan1290,tires,272,FALSE,French
stan1290,tweed,272,TRUE,French
stan1295,evasive,272,FALSE,German
swed1254,brand,272,FALSE,Swedish
swed1254,miss,272,FALSE,Swedish
swed1254,social,272,TRUE,Swedish
taga1270,bag,272,TRUE,Tagalog
dutc1256,echo,271,TRUE,Dutch
finn1318,anger,271,FALSE,Finnish
hung1274,bent,271,FALSE,Hungarian
iris1253,mall,271,FALSE,Irish
ital1282,gospel,271,TRUE,Italian
ital1282,operate,271,FALSE,Italian
ital1282,ratio,271,FALSE,Italian
lati1261,tinnitus,271,FALSE,Latin
nucl1643,tomato,271,FALSE,Japanese
poli1260,ornament,271,TRUE,Polish
stan1288,cervical,271,TRUE,Spanish
stan1288,crunch,271,TRUE,Spanish
stan1288,handicap,271,TRUE,Spanish
stan1288,strikes,271,FALSE,Spanish
stan1288,vector,271,TRUE,Spanish
stan1290,brushing,271,FALSE,French
stan1290,mites,271,FALSE,French
stan1295,planes,271,FALSE,German
swed1254,text,271,TRUE,Swedish
taga1270,real,271,TRUE,Tagalog
czec1258,mate,270,FALSE,Czech
ital1282,mute,270,TRUE,Italian
ital1282,shopping,270,TRUE,Italian
lati1261,alternate,270,FALSE,Latin
lati1261,imminent,270,FALSE,Latin
lati1261,satellites,270,FALSE,Latin
poli1260,mate,270,TRUE,Polish
poli1260,pop,270,TRUE,Polish
poli1260,smoking,270,FALSE,Polish
poli1260,transfer,270,TRUE,Polish
roma1327,acid,270,TRUE,Romanian
roma1327,pod,270,FALSE,Romanian
roma1327,profit,270,TRUE,Romanian
sout1528,male,270,FALSE,Serbian-Croatian-Bosnian
stan1288,autos,270,FALSE,Spanish
stan1288,doctrinal,270,TRUE,Spanish
stan1288,liner,270,TRUE,Spanish
stan1290,minimal,270,TRUE,French
swah1253,radio,270,FALSE,Swahili
swed1254,stroke,270,TRUE,Swedish
dani1285,fine,269,FALSE,Danish
finn1318,enter,269,FALSE,Finnish
ital1282,arena,269,TRUE,Italian
ital1282,jolly,269,FALSE,Italian
lati1261,arbitrator,269,FALSE,Latin
lati1261,factor,269,FALSE,Latin
oldn1244,hit,269,FALSE,Old Norse
port1283,approve,269,FALSE,Portuguese
port1283,coma,269,TRUE,Portuguese
port1283,corporal,269,TRUE,Portuguese
port1283,embargo,269,TRUE,Portuguese
port1283,frugal,269,TRUE,Portuguese
roma1327,continue,269,TRUE,Romanian
scot1243,links,269,FALSE,Scots
stan1288,nude,269,TRUE,Spanish
stan1288,replica,269,FALSE,Spanish
stan1290,furtive,269,FALSE,French
stan1290,orchestral,269,TRUE,French
stan1290,subversive,269,FALSE,French
dani1285,present,268,TRUE,Danish
dani1285,tag,268,TRUE,Danish
dutc1256,manager,268,TRUE,Dutch
dutc1256,rode,268,FALSE,Dutch
finn1318,range,268,TRUE,Finnish
ital1282,derive,268,TRUE,Italian
ital1282,graduate,268,FALSE,Italian
lati1261,scope,268,FALSE,Latin
nucl1301,model,268,TRUE,Turkish
poli1260,toast,268,TRUE,Polish
port1283,blush,268,TRUE,Portuguese
port1283,pastoral,268,TRUE,Portuguese
port1283,radical,268,TRUE,Portuguese
roma1327,par,268,FALSE,Romanian
scot1243,station,268,TRUE,Scots
stan1288,inflate,268,TRUE,Spanish
stan1290,businessman,268,TRUE,French
stan1290,masters,268,FALSE,French
swed1254,city,268,TRUE,Swedish
swed1254,instrument,268,TRUE,Swedish
swed1254,register,268,TRUE,Swedish
czec1258,fence,267,FALSE,Czech
dutc1256,correct,267,TRUE,Dutch
dutc1256,talent,267,TRUE,Dutch
dutc1256,union,267,TRUE,Dutch
finn1318,bridge,267,TRUE,Finnish
icel1247,son,267,TRUE,Icelandic
ital1282,raid,267,TRUE,Italian
nucl1301,film,267,TRUE,Turkish
port1283,pasta,267,FALSE,Portuguese
roma1327,ban,267,TRUE,Romanian
roma1327,sold,267,FALSE,Romanian
scot1243,dug,267,FALSE,Scots
scot1243,fate,267,FALSE,Scots
stan1288,celebrity,267,TRUE,Spanish
stan1290,catches,267,FALSE,French
stan1290,crescendo,267,TRUE,French
stan1290,gamma,267,TRUE,French
stan1290,suggestions,267,FALSE,French
swed1254,given,267,TRUE,Swedish
swed1254,joint,267,TRUE,Swedish
swed1254,mast,267,TRUE,Swedish
czec1258,talent,266,TRUE,Czech
dani1285,lad,266,FALSE,Danish
dutc1256,sorry,266,TRUE,Dutch
ital1282,rugby,266,TRUE,Italian
ital1282,volley,266,FALSE,Italian
lati1261,halo,266,FALSE,Latin
latv1249,dot,266,FALSE,Latvian
lith1251,visas,266,FALSE,Lithuanian
nucl1301,ham,266,FALSE,Turkish
poli1260,fragment,266,TRUE,Polish
stan1288,temples,266,FALSE,Spanish
stan1290,bulls,266,FALSE,French
stan1290,meetings,266,FALSE,French
stan1295,dissident,266,TRUE,German
swed1254,risk,266,TRUE,Swedish
dutc1256,broom,265,FALSE,Dutch
dutc1256,kit,265,FALSE,Dutch
dutc1256,parade,265,TRUE,Dutch
finn1318,tar,265,FALSE,Finnish
ital1282,drip,265,TRUE,Italian
ital1282,membrane,265,TRUE,Italian
lati1261,pate,265,FALSE,Latin
lati1261,rupture,265,FALSE,Latin
mand1415,booking,265,TRUE,Mandarin Chinese
nucl1643,sushi,265,FALSE,Japanese
olde1238,winter,265,TRUE,Old English (ca. 450-1100)
port1283,industrial,265,TRUE,Portuguese
roma1327,rude,265,FALSE,Romanian
roma1327,salt,265,FALSE,Romanian
scot1243,bob,265,FALSE,Scots
scot1243,uncle,265,TRUE,Scots
stan1288,liberate,265,TRUE,Spanish
swed1254,key,265,FALSE,Swedish
swed1254,stamp,265,TRUE,Swedish
wels1247,atom,265,FALSE,Welsh
czec1258,soul,264,TRUE,Czech
hung1274,profit,264,TRUE,Hungarian
iris1253,gram,264,FALSE,Irish
ital1282,trash,264,FALSE,Italian
lati1261,composite,264,FALSE,Latin
lati1261,dissuade,264,FALSE,Latin
lati1261,efficient,264,FALSE,Latin
port1283,rap,264,TRUE,Portuguese
roma1327,single,264,TRUE,Romanian
stan1288,genital,264,TRUE,Spanish
stan1288,hub,264,TRUE,Spanish
stan1288,rocker,264,TRUE,Spanish
stan1290,putter,264,TRUE,French
stan1290,supporters,264,FALSE,French
swed1254,sent,264,FALSE,Swedish
ital1282,anti,263,FALSE,Italian
roma1327,rock,263,TRUE,Romanian
roma1327,stupid,263,TRUE,Romanian
stan1288,chute,263,FALSE,Spanish
stan1290,antisocial,263,TRUE,French
stan1290,certification,263,TRUE,French
stan1290,gateway,263,TRUE,French
stan1290,implantation,263,TRUE,French
stan1290,jubilant,263,TRUE,French
swed1254,bridge,263,FALSE,Swedish
swed1254,fallen,263,TRUE,Swedish
wels1247,cliff,263,FALSE,Welsh
cebu1242,lain,262,FALSE,Cebuano
czec1258,program,262,TRUE,Czech
ital1282,serene,262,TRUE,Italian
olde1238,wand,262,FALSE,Old English (ca. 450-1100)
poli1260,lament,262,TRUE,Polish
port1283,exile,262,TRUE,Portuguese
port1283,incline,262,TRUE,Portuguese
scot1243,gravel,262,TRUE,Scots
scot1245,seas,262,FALSE,Scottish Gaelic
stan1288,feeds,262,FALSE,Spanish
stan1288,oasis,262,TRUE,Spanish
stan1288,shorts,262,TRUE,Spanish
stan1290,magistrates,262,FALSE,French
stan1290,validation,262,TRUE,French
dani1285,film,261,TRUE,Danish
dutc1256,host,261,TRUE,Dutch
dutc1256,wig,261,FALSE,Dutch
ital1282,concise,261,FALSE,Italian
oldn1244,folk,261,FALSE,Old Norse
poli1260,major,261,TRUE,Polish
port1283,cone,261,TRUE,Portuguese
port1283,exception,261,TRUE,Portuguese
port1283,football,261,FALSE,Portuguese
stan1288,chances,261,FALSE,Spanish
stan1290,addiction,261,TRUE,French
stan1290,biscuits,261,FALSE,French
stan1290,dosage,261,TRUE,French
stan1290,slices,261,FALSE,French
dani1285,find,260,FALSE,Danish
dani1285,rest,260,TRUE,Danish
dani1285,tone,260,TRUE,Danish
hung1274,est,260,FALSE,Hungarian
port1283,posterior,260,TRUE,Portuguese
roma1327,ore,260,TRUE,Romanian
scot1243,pie,260,TRUE,Scots
scot1245,dig,260,FALSE,Scottish Gaelic
stan1288,folklore,260,TRUE,Spanish
stan1288,robot,260,TRUE,Spanish
stan1290,fiance,260,FALSE,French
stan1290,skier,260,FALSE,French
stan1295,primordial,260,TRUE,German
stan1295,reputable,260,FALSE,German
swed1254,transport,260,TRUE,Swedish
dutc1256,dot,259,FALSE,Dutch
esto1258,lane,259,FALSE,Estonian
nucl1643,banana,259,FALSE,Japanese
poli1260,piano,259,TRUE,Polish
roma1327,nuclear,259,TRUE,Romanian
roma1327,student,259,TRUE,Romanian
scot1243,stranger,259,FALSE,Scots
sout1528,plate,259,TRUE,Serbian-Croatian-Bosnian
sout1528,sir,259,FALSE,Serbian-Croatian-Bosnian
stan1288,files,259,FALSE,Spanish
stan1290,slush,259,TRUE,French
stan1290,systems,259,FALSE,French
stan1306,bang,259,FALSE,Standard Malay
wels1247,talent,259,TRUE,Welsh
dutc1256,management,258,TRUE,Dutch
finn1318,crack,258,TRUE,Finnish
iris1253,fill,258,FALSE,Irish
ital1282,barn,258,TRUE,Italian
ital1282,combine,258,FALSE,Italian
lati1261,luxuries,258,FALSE,Latin
lati1261,radios,258,FALSE,Latin
poli1260,protest,258,TRUE,Polish
scot1243,greet,258,FALSE,Scots
stan1288,causal,258,TRUE,Spanish
stan1288,excuses,258,FALSE,Spanish
stan1288,papaya,258,TRUE,Spanish
stan1288,zoom,258,TRUE,Spanish
stan1290,buggy,258,TRUE,French
stan1290,closes,258,FALSE,French
stan1290,joins,258,FALSE,French
stan1290,sexy,258,TRUE,French
stan1295,immune,258,FALSE,German
swed1254,lack,258,FALSE,Swedish
swed1254,lust,258,FALSE,Swedish
wels1247,gait,258,FALSE,Welsh
dutc1256,ramp,257,TRUE,Dutch
hung1274,park,257,TRUE,Hungarian
hung1274,pop,257,TRUE,Hungarian
indo1316,tin,257,TRUE,Standard Indonesian
ital1282,bob,257,TRUE,Italian
poli1260,happening,257,TRUE,Polish
port1283,oral,257,TRUE,Portuguese
roma1327,lady,257,TRUE,Romanian
scot1243,brook,257,FALSE,Scots
stan1288,slogan,257,FALSE,Spanish
swed1254,prick,257,FALSE,Swedish
dani1285,handle,256,FALSE,Danish
dani1285,plan,256,TRUE,Danish
dani1285,skin,256,FALSE,Danish
ital1282,profane,256,TRUE,Italian
ital1282,residue,256,TRUE,Italian
ital1282,video,256,TRUE,Italian
ital1282,violate,256,FALSE,Italian
mand1415,memo,256,TRUE,Mandarin Chinese
roma1327,una,256,FALSE,Romanian
scot1245,flat,256,TRUE,Scottish Gaelic
stan1288,humane,256,FALSE,Spanish
stan1290,martyrs,256,FALSE,French
stan1290,utilise,256,TRUE,French
swed1254,knot,256,FALSE,Swedish
afri1274,tee,255,FALSE,Afrikaans
dani1285,system,255,TRUE,Danish
dutc1256,concert,255,TRUE,Dutch
dutc1256,document,255,TRUE,Dutch
dutc1256,wake,255,TRUE,Dutch
indo1316,personal,255,TRUE,Standard Indonesian
ital1282,bride,255,FALSE,Italian
port1283,pastel,255,TRUE,Portuguese
sout1528,civil,255,FALSE,Serbian-Croatian-Bosnian
stan1290,grizzly,255,TRUE,French
stan1290,interviewer,255,TRUE,French
stan1290,scriptural,255,TRUE,French
swed1254,bin,255,FALSE,Swedish
swed1254,store,255,FALSE,Swedish
swed1254,tall,255,FALSE,Swedish
afri1274,den,254,FALSE,Afrikaans
dutc1256,token,254,TRUE,Dutch
ital1282,diffuse,254,FALSE,Italian
ital1282,underground,254,FALSE,Italian
poli1260,region,254,TRUE,Polish
poli1260,strap,254,FALSE,Polish
roma1327,superior,254,TRUE,Romanian
stan1288,rotunda,254,FALSE,Spanish
stan1288,supernatural,254,TRUE,Spanish
stan1290,citations,254,FALSE,French
stan1290,commando,254,TRUE,French
stan1290,immutable,254,TRUE,French
stan1290,inaudible,254,TRUE,French
stan1290,moustaches,254,FALSE,French
stan1290,prohibitive,254,TRUE,French
swed1254,leg,254,FALSE,Swedish
taga1270,regular,254,TRUE,Tagalog
wels1247,chapel,254,FALSE,Welsh
wels1247,problem,254,TRUE,Welsh
czec1258,design,253,TRUE,Czech
dani1285,gram,253,TRUE,Danish
dani1285,salt,253,TRUE,Danish
ital1282,alternate,253,FALSE,Italian
ital1282,replica,253,TRUE,Italian
lati1261,includes,253,FALSE,Latin
poli1260,chi,253,TRUE,Polish
poli1260,testament,253,TRUE,Polish
port1283,uses,253,FALSE,Portuguese
roma1327,led,253,TRUE,Romanian
roma1327,spate,253,FALSE,Romanian
slov1268,pod,253,FALSE,Slovenian
sout1528,rob,253,FALSE,Serbian-Croatian-Bosnian
stan1290,directive,253,TRUE,French
stan1290,scanner,253,TRUE,French
stan1290,sherry,253,TRUE,French
taga1270,sang,253,FALSE,Tagalog
czec1258,pity,252,FALSE,Czech
dani1285,made,252,FALSE,Danish
dutc1256,doctrine,252,TRUE,Dutch
dutc1256,listen,252,FALSE,Dutch
dutc1256,tier,252,FALSE,Dutch
ital1282,info,252,FALSE,Italian
lati1261,respondent,252,FALSE,Latin
poli1260,holding,252,TRUE,Polish
poli1260,honor,252,TRUE,Polish
poli1260,palm,252,TRUE,Polish
poli1260,sole,252,TRUE,Polish
port1283,lateral,252,TRUE,Portuguese
roma1327,happening,252,TRUE,Romanian
scot1243,dour,252,TRUE,Scots
scot1243,hind,252,FALSE,Scots
stan1288,adore,252,TRUE,Spanish
stan1288,avocado,252,TRUE,Spanish
stan1288,doctoral,252,TRUE,Spanish
stan1290,cardigan,252,TRUE,French
stan1290,kidnapping,252,TRUE,French
swed1254,page,252,TRUE,Swedish
wels1247,partner,252,TRUE,Welsh
dutc1256,plug,251,TRUE,Dutch
dutc1256,wand,251,FALSE,Dutch
hung1274,rag,251,FALSE,Hungarian
icel1247,fall,251,TRUE,Icelandic
ital1282,insane,251,TRUE,Italian
nucl1301,bent,251,FALSE,Turkish
poli1260,terror,251,TRUE,Polish
port1283,relate,251,TRUE,Portuguese
roma1327,aspect,251,TRUE,Romanian
roma1327,club,251,TRUE,Romanian
roma1327,sir,251,TRUE,Romanian
stan1290,affects,251,FALSE,French
stan1290,ancestral,251,TRUE,French
stan1290,bandages,251,FALSE,French
stan1290,illustrations,251,FALSE,French
stan1290,innocents,251,FALSE,French
swed1254,est,251,FALSE,Swedish
dutc1256,hint,250,TRUE,Dutch
lati1261,alma,250,FALSE,Latin
olde1238,gift,250,FALSE,Old English (ca. 450-1100)
port1283,dose,250,TRUE,Portuguese
scot1245,don,250,FALSE,Scottish Gaelic
sout1528,metal,250,TRUE,Serbian-Croatian-Bosnian
sout1528,vest,250,FALSE,Serbian-Croatian-Bosnian
stan1288,dime,250,FALSE,Spanish
stan1290,leasing,250,TRUE,French
stan1290,nuances,250,FALSE,French
stan1290,router,250,FALSE,French
stan1290,suggestive,250,TRUE,French
taga1270,bus,250,TRUE,Tagalog
czec1258,existence,249,TRUE,Czech
dani1285,note,249,TRUE,Danish
dutc1256,ballast,249,TRUE,Dutch
dutc1256,filter,249,TRUE,Dutch
finn1318,met,249,FALSE,Finnish
lati1261,uterus,249,TRUE,Latin
oldf1239,son,249,FALSE,Old French (842-ca. 1400)
roma1327,sat,249,FALSE,Romanian
stan1288,renting,249,FALSE,Spanish
stan1290,cowboy,249,FALSE,French
stan1290,festive,249,TRUE,French
stan1290,rodent,249,FALSE,French
stan1290,tango,249,TRUE,French
swed1254,date,249,FALSE,Swedish
swed1254,legal,249,TRUE,Swedish
indo1316,abnormal,248,TRUE,Standard Indonesian
ital1282,decorate,248,FALSE,Italian
ital1282,probe,248,FALSE,Italian
